detection_id	reader_uwb_id	tag_id	tag_temperature	distance	tag_motion	insert_timestamp
879985	23208	54319	44	5,43	0	2022-07-13 11:36:42.297
879986	23208	54319	44	5,45	0	2022-07-13 11:36:42.297
879987	23208	54319	0	5,42	0	2022-07-13 11:36:43.063
879988	23208	54319	-163	0	0	2022-07-13 11:36:43.093
879989	23208	54319	44	5,37	0	2022-07-13 11:36:43.563
879990	23208	54319	44	5,46	0	2022-07-13 11:36:43.580
879991	23208	54319	44	5,47	0	2022-07-13 11:36:43.580
879992	23208	54319	44	5,37	0	2022-07-13 11:36:43.580
879993	23208	54319	44	5,46	1	2022-07-13 11:36:43.610
879994	23208	54319	44	5,43	0	2022-07-13 11:36:43.610
879995	23208	54319	44	5,4	0	2022-07-13 11:36:43.610
879996	23208	54319	44	5,43	0	2022-07-13 11:36:43.627
879997	23208	54319	44	5,46	1	2022-07-13 11:36:43.627
879998	23208	54319	44	5,36	1	2022-07-13 11:36:43.640
879999	23208	54319	44	5,38	0	2022-07-13 11:36:43.640
880000	23208	54319	44	5,43	0	2022-07-13 11:36:43.657
880001	23208	54319	44	5,34	0	2022-07-13 11:36:43.657
880002	23208	54319	44	5,49	0	2022-07-13 11:36:43.673
880003	23208	54319	44	5,42	1	2022-07-13 11:36:43.673
880004	23208	54319	44	5,38	0	2022-07-13 11:36:43.690
880005	23208	54319	44	5,42	1	2022-07-13 11:36:43.690
880006	23208	54319	44	5,39	0	2022-07-13 11:36:43.940
880007	23208	54319	44	5,4	0	2022-07-13 11:36:44.157
880008	23208	54319	44	5,44	1	2022-07-13 11:36:54.220
880009	23208	54319	44	5,38	0	2022-07-13 11:36:59.267
880010	23208	54319	44	5,46	0	2022-07-13 11:37:04.330
880011	23208	54319	44	5,46	1	2022-07-13 11:37:09.313
880012	23208	54319	44	5,36	0	2022-07-13 11:37:14.813
880013	23208	54319	44	5,43	0	2022-07-13 11:37:26.393
880014	23208	54319	44	5,45	1	2022-07-13 11:37:29.440
880015	23208	54319	44	12,98	0	2022-07-13 11:48:57.153
880016	23208	54319	44	13,01	1	2022-07-13 11:48:57.183
880017	23208	54319	44	13,07	1	2022-07-13 11:48:57.183
880018	23208	54319	44	13,03	0	2022-07-13 11:48:57.200
880019	23208	54319	44	13,03	0	2022-07-13 11:48:57.217
880020	23208	54319	44	13,04	0	2022-07-13 11:48:57.217
880021	23208	54319	44	12,9	0	2022-07-13 11:48:57.230
880022	23208	54319	44	12,64	0	2022-07-13 11:48:57.247
880023	23208	54319	44	12,49	1	2022-07-13 11:48:57.247
880024	23208	54319	44	5,52	0	2022-07-13 11:48:57.263
880025	23208	54319	44	11,32	0	2022-07-13 11:48:57.277
880026	23208	54319	44	8,34	1	2022-07-13 11:48:57.277
880027	23208	54319	44	5,36	1	2022-07-13 11:48:57.277
880028	23208	54319	-163	6,8	0	2022-07-13 11:48:57.277
879786	23208	54319	42	14,43	0	2022-07-13 11:11:05.440
879787	23208	54319	42	15,09	0	2022-07-13 11:11:05.550
879788	23208	54319	42	15,24	0	2022-07-13 11:11:05.550
879789	23208	54319	42	15,36	0	2022-07-13 11:11:05.567
879790	23208	54319	42	15,51	1	2022-07-13 11:11:05.567
879791	23208	54319	44	15,37	0	2022-07-13 11:11:06.627
879792	23208	54319	44	15,32	0	2022-07-13 11:11:06.643
879793	23208	54319	42	15,39	0	2022-07-13 11:11:06.660
879794	23208	54319	44	15,39	0	2022-07-13 11:11:11.580
879795	23208	54319	44	15,41	0	2022-07-13 11:11:16.613
879796	23208	54319	44	15,43	0	2022-07-13 11:11:22.363
879797	23208	54319	0	0	0	2022-07-13 11:11:36.707
879798	23208	54319	44	7,89	0	2022-07-13 11:11:47.283
880029	23208	54319	44	4,2	1	2022-07-13 11:48:57.293
880030	23208	54319	44	6,75	0	2022-07-13 11:48:57.293
880031	23208	54319	44	5,67	1	2022-07-13 11:48:57.293
880032	23208	54319	44	5,76	1	2022-07-13 11:48:57.310
880033	23208	54319	44	6,69	0	2022-07-13 11:48:57.310
880034	23208	54319	44	5,67	0	2022-07-13 11:48:57.323
880035	23208	54319	44	6,35	0	2022-07-13 11:48:57.323
880036	23208	54319	44	7,16	1	2022-07-13 11:48:57.323
880037	23208	54319	44	6,71	0	2022-07-13 11:48:57.340
880038	23208	54319	44	6,72	0	2022-07-13 11:48:57.340
880039	23208	54319	44	6,71	0	2022-07-13 11:48:57.357
880040	23208	54319	44	6,71	0	2022-07-13 11:48:57.357
880041	23208	54319	44	6,75	0	2022-07-13 11:48:57.357
880042	23208	54319	44	6,69	0	2022-07-13 11:48:57.357
880043	23208	54319	44	6,71	0	2022-07-13 11:48:57.370
880044	23208	54319	44	6,76	0	2022-07-13 11:48:57.370
880045	23208	54319	44	5,69	1	2022-07-13 11:48:57.387
880046	23208	54319	44	5,7	0	2022-07-13 11:48:57.387
880047	23208	54319	44	5,66	0	2022-07-13 11:48:57.387
880048	23208	54319	44	5,74	0	2022-07-13 11:48:57.420
880049	23208	54319	44	6,7	0	2022-07-13 11:48:57.420
880050	23208	54319	44	6,72	0	2022-07-13 11:48:57.433
880051	23208	54319	44	6,7	0	2022-07-13 11:48:57.433
880052	23208	54319	44	6,57	0	2022-07-13 11:48:57.450
880053	23208	54319	44	5,71	0	2022-07-13 11:48:57.450
880054	23208	54319	44	6,61	0	2022-07-13 11:48:57.450
880055	23208	54319	44	6,58	0	2022-07-13 11:48:57.450
880056	23208	54319	44	3,81	1	2022-07-13 11:48:57.467
880057	23208	54319	44	5,7	0	2022-07-13 11:48:57.467
880058	23208	54319	44	3,82	1	2022-07-13 11:48:57.480
880059	23208	54319	44	5,7	0	2022-07-13 11:48:57.497
880060	23208	54319	44	5,1	1	2022-07-13 11:48:57.497
880061	23208	54319	45	6,81	1	2022-07-13 11:48:57.497
880062	23208	54319	44	4,24	1	2022-07-13 11:48:57.497
880063	23208	54319	44	5,78	1	2022-07-13 11:48:57.513
880064	23208	54319	44	7,08	0	2022-07-13 11:48:57.513
880065	23208	54319	44	5,73	0	2022-07-13 11:48:57.513
880066	23208	54319	44	6,47	1	2022-07-13 11:48:57.527
880067	23208	54319	44	5,73	0	2022-07-13 11:48:57.527
880068	23208	54319	44	5,74	0	2022-07-13 11:48:57.527
880069	23208	54319	44	6,71	1	2022-07-13 11:48:57.527
880071	23208	54319	44	6,63	1	2022-07-13 11:48:57.543
880070	23208	54319	44	6,73	0	2022-07-13 11:48:57.543
880073	23208	54319	45	5,72	0	2022-07-13 11:48:57.543
880072	23208	54319	44	6,74	0	2022-07-13 11:48:57.543
880074	23208	54319	44	5,7	0	2022-07-13 11:48:57.560
880075	23208	54319	44	6,19	0	2022-07-13 11:48:57.560
880076	23208	54319	0	6,16	0	2022-07-13 11:48:57.560
880077	23208	54319	44	5,78	1	2022-07-13 11:48:57.560
880078	23208	54319	44	6,96	1	2022-07-13 11:48:57.573
880079	23208	54319	44	6,19	0	2022-07-13 11:48:57.573
880080	23208	54319	44	5,71	0	2022-07-13 11:48:57.573
880081	23208	54319	45	5,72	0	2022-07-13 11:48:57.573
880082	23208	54319	45	6,41	1	2022-07-13 11:48:57.590
880083	23208	54319	44	6,76	0	2022-07-13 11:48:57.590
880084	23208	54319	44	6,73	1	2022-07-13 11:48:57.590
880085	23208	54319	44	15,29	0	2022-07-13 11:48:57.607
880086	23208	54319	44	6,78	0	2022-07-13 11:48:57.607
880087	23208	54319	45	15,15	1	2022-07-13 11:48:57.607
880088	23208	54319	0	12,06	0	2022-07-13 11:48:57.620
880089	23208	54319	44	6,72	0	2022-07-13 11:48:57.620
880090	23208	54319	45	4,1	1	2022-07-13 11:48:57.620
880091	23208	54319	44	4,1	1	2022-07-13 11:48:57.637
880092	23208	54319	44	6,71	0	2022-07-13 11:48:57.637
880093	23208	54319	44	6,57	1	2022-07-13 11:48:57.637
880094	23208	54319	44	9,16	1	2022-07-13 11:48:57.653
880095	23208	54319	44	6,68	0	2022-07-13 11:48:57.670
880096	23208	54319	44	12,18	0	2022-07-13 11:48:57.670
880097	23208	54319	45	15,43	0	2022-07-13 11:48:57.670
880098	23208	54319	44	15,68	0	2022-07-13 11:48:57.683
880099	23208	54319	44	7,29	1	2022-07-13 11:48:57.683
880100	23208	54319	44	4,37	1	2022-07-13 11:48:57.683
880101	23208	54319	44	4,45	1	2022-07-13 11:48:57.700
880102	23208	54319	44	5,68	1	2022-07-13 11:48:57.700
880103	23208	54319	44	6,46	0	2022-07-13 11:48:57.700
880104	23208	54319	44	7,27	0	2022-07-13 11:48:57.717
880105	23208	54319	44	5,76	0	2022-07-13 11:48:57.717
880106	23208	54319	44	4,41	1	2022-07-13 11:48:57.730
880107	23208	54319	44	6,74	0	2022-07-13 11:48:57.730
880108	23208	54319	44	5,69	0	2022-07-13 11:48:57.730
880109	23208	54319	44	5,99	1	2022-07-13 11:48:57.730
880110	23208	54319	44	5,67	1	2022-07-13 11:48:57.747
880111	23208	54319	44	8,75	1	2022-07-13 11:48:57.747
880112	23208	54319	44	11,58	0	2022-07-13 11:48:57.747
880113	23208	54319	45	15,3	0	2022-07-13 11:48:57.747
880114	23208	54319	44	14,77	0	2022-07-13 11:48:57.763
880115	23208	54319	44	15,33	1	2022-07-13 11:48:57.763
880116	23208	54319	44	15,34	0	2022-07-13 11:48:57.763
880117	23208	54319	44	15,34	1	2022-07-13 11:48:57.777
880118	23208	54319	45	15,33	1	2022-07-13 11:48:57.777
880119	23208	54319	44	15,37	0	2022-07-13 11:48:57.777
880120	23208	54319	44	6,5	1	2022-07-13 11:48:57.793
880121	23208	54319	44	4,13	1	2022-07-13 11:48:57.810
880122	23208	54319	44	15,1	0	2022-07-13 11:48:57.810
880123	23208	54319	44	15,26	0	2022-07-13 11:48:57.810
880124	23208	54319	44	15,64	0	2022-07-13 11:48:57.810
880125	23208	54319	44	15,69	0	2022-07-13 11:48:57.823
880126	23208	54319	44	15,55	1	2022-07-13 11:48:57.823
880127	23208	54319	44	15,57	1	2022-07-13 11:48:57.823
880128	23208	54319	44	15,57	0	2022-07-13 11:48:57.823
880129	23208	54319	44	13,98	0	2022-07-13 11:48:57.840
880130	23208	54319	44	10,77	0	2022-07-13 11:48:57.840
880131	23208	54319	44	5,39	1	2022-07-13 11:48:57.840
880132	23208	54319	44	7,73	1	2022-07-13 11:48:57.840
880133	23208	54319	44	4,67	1	2022-07-13 11:48:57.857
880134	23208	54319	45	10,46	1	2022-07-13 11:49:07.857
880135	23208	54319	44	13,5	1	2022-07-13 11:49:12.870
880136	23208	54319	45	14,91	0	2022-07-13 11:49:17.903
880137	23208	54319	44	15,14	0	2022-07-13 11:49:22.933
880138	23208	54319	45	15,22	0	2022-07-13 11:49:27.950
880139	23208	54319	44	15,32	0	2022-07-13 11:49:32.980
880140	23208	54319	44	15,33	0	2022-07-13 11:49:37.997
880141	23208	0	0	0	0	2022-07-13 11:49:48.060
880142	23208	54319	45	15,31	0	2022-07-13 11:49:53.077
880143	23208	54319	45	15,28	1	2022-07-13 11:49:58.107
880144	23208	54319	44	15,37	1	2022-07-13 11:50:03.123
880145	23208	54319	45	13,78	0	2022-07-13 11:50:08.153
880146	23208	54319	44	10,66	0	2022-07-13 11:50:13.170
880147	23208	54319	44	4,16	1	2022-07-13 11:50:33.280
880148	23208	54319	44	4,34	1	2022-07-13 11:50:38.293
880149	0	136	25259	0	0	2022-07-13 11:50:53.390
880150	23208	54319	44	5,39	1	2022-07-13 11:50:58.403
880151	23208	54319	44	5,36	0	2022-07-13 11:51:03.437
880152	23208	54319	44	5,41	0	2022-07-13 11:51:08.450
880153	23208	54319	44	5,47	1	2022-07-13 11:51:13.467
880154	23208	54319	44	5,39	0	2022-07-13 11:51:18.500
880155	23208	54319	44	5,4	0	2022-07-13 11:51:28.547
880156	23208	54319	44	5,42	0	2022-07-13 11:51:33.577
880157	0	135	25259	0	0	2022-07-13 11:51:43.623
880158	23208	54319	44	5,43	0	2022-07-13 11:51:48.657
880159	23208	54319	44	5,34	1	2022-07-13 11:51:53.670
880160	23208	54319	44	5,3	1	2022-07-13 11:52:03.733
880161	23208	0	-163	87	0	2022-07-13 11:52:13.780
880162	23208	54319	44	5,33	0	2022-07-13 11:52:18.813
880163	23208	54319	45	5,41	0	2022-07-13 11:52:33.873
880164	23208	54319	44	5,43	0	2022-07-13 11:52:38.890
880165	0	0	0	0	0	2022-07-13 11:52:48.953
880166	23208	54319	44	5,39	1	2022-07-13 11:52:53.983
880167	23208	54319	45	5,6	0	2022-07-13 11:52:58.983
880168	23208	54319	0	5,41	0	2022-07-13 11:53:09.047
880169	23208	54319	45	5,54	1	2022-07-13 11:53:14.080
879882	23208	54319	44	5,43	0	2022-07-13 11:19:59.200
879883	23208	54319	44	5,66	1	2022-07-13 11:20:04.213
879884	23208	54319	-163	0	0	2022-07-13 11:20:14.260
879886	0	0	-163	87	0	2022-07-13 11:21:24.623
879887	23208	54319	42	5,38	0	2022-07-13 11:21:35.840
879888	23208	54319	44	5,39	0	2022-07-13 11:21:45.857
879889	23208	54319	44	5,39	0	2022-07-13 11:21:50.153
879890	0	0	0	0	0	2022-07-13 11:21:59.793
879911	23208	54319	42	5,33	0	2022-07-13 11:25:40.067
879913	23208	54319	44	5,54	1	2022-07-13 11:25:40.877
879921	23208	54319	44	13,08	0	2022-07-13 11:26:36.427
879922	23208	54319	42	13,09	0	2022-07-13 11:26:36.740
879923	23208	54319	44	12,99	0	2022-07-13 11:26:51.940
879924	23208	54319	44	12,87	0	2022-07-13 11:26:56.270
879925	23208	54319	44	11,16	0	2022-07-13 11:27:02.223
879926	23208	54319	44	8,44	1	2022-07-13 11:27:07.850
879945	23208	54319	44	5,86	0	2022-07-13 11:29:42.070
879946	23208	54319	42	5,83	0	2022-07-13 11:29:43.867
879947	23208	54319	44	5,79	0	2022-07-13 11:29:47.180
879948	23208	54319	44	5,89	0	2022-07-13 11:29:52.133
879949	23208	54319	44	5,78	1	2022-07-13 11:30:02.180
879950	23208	54319	44	5,87	0	2022-07-13 11:30:07.210
879951	23208	54319	44	5,81	0	2022-07-13 11:30:12.227
879952	23208	54319	44	5,77	0	2022-07-13 11:30:17.273
879953	23208	54319	44	5,76	1	2022-07-13 11:30:22.743
879954	23208	54319	44	5,81	0	2022-07-13 11:30:32.383
879955	23208	54319	44	5,82	1	2022-07-13 11:30:33.057
879956	23208	54319	0	7,35	1	2022-07-13 11:32:48.387
879957	23208	54319	44	7,93	1	2022-07-13 11:32:48.387
879958	23208	54319	44	8,21	0	2022-07-13 11:32:48.403
879959	23208	0	25259	0	0	2022-07-13 11:32:48.403
879960	23208	54319	42	8,04	0	2022-07-13 11:32:48.403
879961	23208	54319	42	8,08	1	2022-07-13 11:32:48.417
879962	23208	54319	44	7,88	1	2022-07-13 11:32:48.417
879963	23208	54319	44	6,52	1	2022-07-13 11:32:48.433
879964	23208	54319	44	3,1	1	2022-07-13 11:32:48.433
879965	0	135	0	0	0	2022-07-13 11:32:48.433
879966	23208	54319	45	3,83	1	2022-07-13 11:32:48.433
879967	23208	54319	0	3,81	1	2022-07-13 11:32:48.450
879968	23208	54319	44	5,43	1	2022-07-13 11:32:48.450
879969	23208	54319	44	5,46	1	2022-07-13 11:32:48.463
879970	23208	54319	44	5,39	0	2022-07-13 11:32:48.463
879971	23208	54319	44	5,46	0	2022-07-13 11:32:48.463
879972	23208	54319	0	5,46	0	2022-07-13 11:32:53.027
879973	23208	54319	44	5,41	0	2022-07-13 11:32:58.060
879974	23208	54319	44	5,43	0	2022-07-13 11:33:03.090
879975	23208	54319	44	5,45	0	2022-07-13 11:33:08.543
879976	0	0	0	0	0	2022-07-13 11:33:46.060
879977	23208	54319	44	5,37	1	2022-07-13 11:33:47.560
879978	0	0	0	0	0	2022-07-13 11:34:09.077
879979	23208	54319	44	5,44	0	2022-07-13 11:34:09.123
879980	23208	54319	44	5,43	0	2022-07-13 11:34:10.187
879981	23208	54319	44	5,44	0	2022-07-13 11:34:10.200
879982	23208	54319	44	5,45	0	2022-07-13 11:34:10.217
879983	23208	54319	44	5,44	0	2022-07-13 11:34:11.187
879984	23208	54319	44	5,41	0	2022-07-13 11:34:13.497
879885	23208	54319	44	5,34	1	2022-07-13 11:20:35.357
879891	23208	54319	42	5,23	0	2022-07-13 11:22:13.967
880824	23208	54319	42	5,43	0	2022-07-13 13:17:14.010
880825	23208	0	44	5,4	0	2022-07-13 13:17:19.057
880826	23208	54319	44	5,39	0	2022-07-13 13:17:24.073
880827	23208	54319	25259	0	0	2022-07-13 13:17:44.167
880828	23208	54319	42	5,42	0	2022-07-13 13:17:49.197
880829	23208	54319	42	5,36	0	2022-07-13 13:17:54.213
880830	23208	54319	44	5,41	0	2022-07-13 13:18:04.277
880831	23208	54319	42	5,43	0	2022-07-13 13:18:09.290
880832	23208	54319	44	5,39	0	2022-07-13 13:18:14.307
881130	23208	54319	41	5,35	0	2022-07-13 13:46:32.707
881131	23208	54319	41	5,3	0	2022-07-13 13:46:37.753
881132	23208	54319	41	5,36	0	2022-07-13 13:46:42.753
881133	23208	54319	41	5,32	0	2022-07-13 13:46:47.787
881134	23208	54319	42	5,35	0	2022-07-13 13:46:52.817
881135	23208	54319	41	5,34	0	2022-07-13 13:46:57.833
881136	23208	54319	42	5,35	0	2022-07-13 13:47:02.863
881137	23208	54319	41	5,34	0	2022-07-13 13:47:07.897
881138	23208	54319	42	5,35	0	2022-07-13 13:47:12.910
881139	23208	54319	42	5,33	0	2022-07-13 13:47:17.943
881140	23208	54319	41	5,34	0	2022-07-13 13:47:27.990
881141	23208	54319	41	5,32	0	2022-07-13 13:47:33.007
881142	23208	54319	42	5,33	0	2022-07-13 13:47:38.037
881143	23208	54319	41	5,34	0	2022-07-13 13:47:43.083
881144	23208	54319	42	5,35	0	2022-07-13 13:47:48.083
881145	23208	54319	41	5,32	0	2022-07-13 13:47:53.117
881146	23208	54319	42	5,32	0	2022-07-13 13:47:58.147
881147	23208	54319	42	5,37	0	2022-07-13 13:48:03.180
881148	23208	54319	41	5,38	0	2022-07-13 13:48:08.193
881149	23208	54319	42	5,33	0	2022-07-13 13:48:13.240
881410	23208	54319	41	5,47	0	2022-07-13 14:16:06.490
881411	23208	54319	42	5,33	0	2022-07-13 14:16:11.520
881412	23208	54319	42	5,6	0	2022-07-13 14:16:16.537
881413	23208	54319	42	5,49	0	2022-07-13 14:16:21.553
881414	23208	54319	42	5,52	0	2022-07-13 14:16:26.583
881415	23208	54319	42	5,33	0	2022-07-13 14:16:31.600
881416	23208	54319	42	5,29	0	2022-07-13 14:16:36.630
881417	23208	54319	42	5,43	0	2022-07-13 14:16:41.663
881418	23208	54319	42	5,36	0	2022-07-13 14:16:46.680
881419	23208	54319	42	5,34	1	2022-07-13 14:16:51.710
881420	23208	54319	42	5,39	1	2022-07-13 14:16:56.740
881421	23208	54319	42	5,37	0	2022-07-13 14:17:01.757
881422	23208	54319	42	5,32	0	2022-07-13 14:17:06.787
881423	23208	54319	42	5,37	0	2022-07-13 14:17:21.867
881424	23208	54319	42	5,71	0	2022-07-13 14:17:31.897
881425	23208	54319	42	5,41	1	2022-07-13 14:17:36.930
881426	23208	54319	42	5,39	0	2022-07-13 14:17:41.960
881427	23208	54319	0	5,34	0	2022-07-13 14:17:52.007
881428	23208	54319	42	5,52	0	2022-07-13 14:17:57.040
881672	23208	54319	44	5,4	0	2022-07-13 14:45:25.217
881673	23208	54319	44	5,45	0	2022-07-13 14:45:30.247
881674	23208	54319	44	5,52	0	2022-07-13 14:45:35.247
881675	23208	54319	44	5,41	0	2022-07-13 14:45:40.280
881676	23208	54319	44	5,43	0	2022-07-13 14:45:45.297
881677	23208	54319	44	5,46	0	2022-07-13 14:45:50.310
881678	23208	54319	44	5,44	0	2022-07-13 14:45:55.343
881679	23208	54319	44	5,46	0	2022-07-13 14:46:00.373
881680	23208	54319	44	5,48	0	2022-07-13 14:46:05.390
881681	23208	54319	44	5,46	0	2022-07-13 14:46:10.420
881682	23208	54319	44	5,45	0	2022-07-13 14:46:15.450
881683	23208	54319	44	5,46	0	2022-07-13 14:46:20.467
881684	23208	54319	44	5,45	0	2022-07-13 14:46:25.483
881685	23208	54319	44	5,46	0	2022-07-13 14:46:30.513
881686	23208	54319	44	5,44	0	2022-07-13 14:46:35.547
881687	23208	54319	44	5,52	0	2022-07-13 14:46:40.563
881688	23208	54319	0	0	0	2022-07-13 14:46:50.623
881689	23208	54319	44	5,44	0	2022-07-13 14:46:55.640
881690	23208	54319	44	5,48	0	2022-07-13 14:47:00.657
881691	23208	54319	44	5,38	0	2022-07-13 14:47:20.767
881692	23208	54319	42	5,48	0	2022-07-13 14:47:25.797
881870	23208	54319	0	5,54	0	2022-07-13 15:14:53.960
881871	23208	54319	45	5,45	1	2022-07-13 15:14:58.990
881872	0	0	-163	0	0	2022-07-13 15:15:14.053
881873	23208	54319	45	5,45	1	2022-07-13 15:15:19.070
881874	23208	54319	45	5,46	0	2022-07-13 15:15:24.100
881875	23208	54319	45	5,42	1	2022-07-13 15:15:29.150
881876	23208	54319	45	5,45	1	2022-07-13 15:15:34.163
881877	23208	54319	45	5,46	0	2022-07-13 15:15:39.197
881878	23208	54319	45	5,41	0	2022-07-13 15:15:49.227
881879	23208	54319	45	5,45	1	2022-07-13 15:15:59.320
881880	23208	54319	45	5,45	1	2022-07-13 15:16:09.337
881881	23208	54319	45	5,57	1	2022-07-13 15:16:19.383
881882	23208	54319	45	5,42	1	2022-07-13 15:16:24.400
881883	23208	54319	45	5,64	1	2022-07-13 15:16:34.463
881884	23208	54319	45	5,46	1	2022-07-13 15:16:39.477
881885	23208	54319	45	5,45	1	2022-07-13 15:16:44.510
881886	23208	54319	45	5,44	0	2022-07-13 15:16:49.527
881887	23208	54319	45	5,44	0	2022-07-13 15:16:54.557
880170	23208	0	-163	88	0	2022-07-13 11:53:29.140
880171	23208	54319	44	5,51	0	2022-07-13 11:53:34.173
880172	0	136	25259	0	0	2022-07-13 11:53:44.220
880173	23208	54319	45	5,43	0	2022-07-13 11:53:49.283
880174	23208	54319	44	5,48	0	2022-07-13 11:53:54.267
880175	23208	54319	44	5,41	0	2022-07-13 11:54:34.453
880176	0	135	0	0	0	2022-07-13 11:54:44.517
880177	0	136	25259	0	0	2022-07-13 11:54:59.597
880178	23208	54319	44	5,42	0	2022-07-13 11:55:09.643
880179	0	0	45	0	0	2022-07-13 11:55:19.690
880180	135	0	44	0	0	2022-07-13 11:55:29.737
880181	23208	54319	44	5,39	0	2022-07-13 11:55:39.783
880182	0	2565	0	0	0	2022-07-13 11:55:54.863
880183	23208	54319	45	5,51	0	2022-07-13 11:56:30.033
880184	23208	54319	45	5,4	0	2022-07-13 11:56:35.067
880185	23208	54319	44	5,45	0	2022-07-13 11:56:40.097
880186	23208	54319	45	5,43	1	2022-07-13 11:56:45.113
880187	23208	54319	44	5,44	0	2022-07-13 11:56:55.160
880188	23208	54319	45	8,79	1	2022-07-13 11:57:05.223
880189	23208	54319	44	11,62	1	2022-07-13 11:57:10.253
880190	23208	54319	45	14,71	0	2022-07-13 11:57:15.270
880191	23208	54319	45	15,21	0	2022-07-13 11:57:20.300
880192	23208	54319	0	0	0	2022-07-13 11:57:35.363
880193	23208	54319	44	15,3	0	2022-07-13 11:57:40.397
880194	23208	54319	44	15,37	0	2022-07-13 11:57:45.410
880195	23208	54319	45	15,23	1	2022-07-13 11:57:50.443
880196	23208	54319	44	15,29	1	2022-07-13 11:57:55.460
880197	23208	54319	44	13,24	1	2022-07-13 11:58:00.490
880198	23208	54319	44	0	0	2022-07-13 11:58:05.507
880199	23208	54319	44	7,31	1	2022-07-13 11:58:10.537
880200	23208	54319	45	4,32	1	2022-07-13 11:58:15.570
880201	23208	54319	45	4,36	1	2022-07-13 11:58:20.600
880202	23208	54319	45	4,31	1	2022-07-13 11:58:25.617
880203	23208	54319	45	0	0	2022-07-13 11:58:35.677
880204	23208	54319	44	5,58	1	2022-07-13 11:58:45.710
880205	23208	54319	44	5,48	1	2022-07-13 11:58:50.740
880206	23208	54319	44	5,49	1	2022-07-13 11:58:55.770
880207	23208	54319	44	5,39	0	2022-07-13 11:59:05.803
880208	23208	54319	44	5,58	0	2022-07-13 11:59:10.833
880209	0	0	0	0	0	2022-07-13 11:59:20.880
880210	23208	54319	44	5,35	0	2022-07-13 11:59:25.913
880211	23208	54319	44	5,36	0	2022-07-13 11:59:30.930
880212	23208	54319	44	5,49	0	2022-07-13 11:59:35.977
880213	23208	54319	44	5,46	1	2022-07-13 11:59:46.007
880214	23208	54319	44	5,61	1	2022-07-13 11:59:51.040
880215	23208	54319	44	5,51	1	2022-07-13 11:59:56.070
880216	23208	54319	44	5,53	0	2022-07-13 12:00:01.100
880217	23208	54319	44	5,45	0	2022-07-13 12:00:21.197
880218	23208	54319	44	5,56	0	2022-07-13 12:00:26.227
880219	23208	54319	45	5,38	0	2022-07-13 12:00:31.243
880220	23208	54319	44	5,54	0	2022-07-13 12:00:41.307
880221	23208	54319	45	5,55	0	2022-07-13 12:00:46.323
880222	23208	54319	44	5,44	0	2022-07-13 12:00:51.340
880223	23208	54319	45	5,48	0	2022-07-13 12:01:01.370
880224	23208	54319	45	5,42	0	2022-07-13 12:01:06.400
880225	23208	54319	44	5,45	0	2022-07-13 12:01:11.433
880226	23208	54319	45	5,4	0	2022-07-13 12:01:21.480
880227	23208	54319	44	5,58	0	2022-07-13 12:01:31.527
880228	23208	54319	45	5,76	0	2022-07-13 12:01:36.560
880229	23208	54319	45	5,63	0	2022-07-13 12:01:41.590
880230	23208	54319	45	5,61	0	2022-07-13 12:01:46.607
880231	23208	54319	44	5,63	0	2022-07-13 12:01:51.637
880232	23208	54319	45	5,63	0	2022-07-13 12:01:56.653
880233	23208	54319	44	5,66	0	2022-07-13 12:02:01.683
880234	23208	54319	44	5,7	0	2022-07-13 12:02:06.730
880235	23208	54319	44	5,67	0	2022-07-13 12:02:11.730
880236	23208	54319	44	5,48	0	2022-07-13 12:02:16.747
880237	23208	54319	45	5,54	0	2022-07-13 12:02:21.780
880238	23208	54319	45	5,6	0	2022-07-13 12:02:26.810
880239	23208	54319	45	5,44	1	2022-07-13 12:02:41.873
880240	23208	54319	45	5,39	0	2022-07-13 12:02:56.967
880241	23208	54319	44	5,38	0	2022-07-13 12:03:01.983
880242	23208	54319	44	5,35	0	2022-07-13 12:03:07.013
880243	23208	54319	45	5,46	0	2022-07-13 12:03:12.047
880244	23208	54319	44	5,48	0	2022-07-13 12:03:17.077
880245	23208	54319	45	5,49	0	2022-07-13 12:03:22.093
880246	23208	54319	45	5,5	0	2022-07-13 12:03:27.123
880247	23208	54319	45	5,57	0	2022-07-13 12:03:37.157
880248	0	136	0	0	0	2022-07-13 12:03:52.233
880249	23208	54319	45	5,49	1	2022-07-13 12:04:02.280
880250	23208	54319	44	5,62	0	2022-07-13 12:04:07.297
880251	23208	54319	0	0	0	2022-07-13 12:04:32.423
880252	0	2565	0	0	0	2022-07-13 12:04:42.487
880253	0	135	25259	0	0	2022-07-13 12:04:57.550
880254	23208	54319	45	5,48	0	2022-07-13 12:05:02.580
880255	23208	54319	45	5,42	0	2022-07-13 12:05:07.597
880256	23208	54319	44	5,45	1	2022-07-13 12:05:17.660
880257	23208	54319	45	5,42	0	2022-07-13 12:05:22.673
880258	23208	54319	45	5,33	0	2022-07-13 12:05:27.707
880259	23208	54319	45	5,5	0	2022-07-13 12:05:32.720
880260	23208	54319	44	5,39	0	2022-07-13 12:05:37.753
880261	23208	54319	45	5,35	1	2022-07-13 12:05:42.783
880262	23208	54319	45	5,58	1	2022-07-13 12:05:47.800
880263	23208	54319	44	5,46	0	2022-07-13 12:06:02.880
880264	23208	0	0	0	0	2022-07-13 12:06:17.957
880265	135	0	0	0	0	2022-07-13 12:06:28.003
