detection_id	reader_uwb_id	tag_id	tag_temperature	distance	tag_motion	insert_timestamp	date	time
880020	23208	54319	44	13,04	0	2022-07-13 11:48:57.217	2022-07-13	11:48:57
880021	23208	54319	44	12,9	0	2022-07-13 11:48:57.230	2022-07-13	11:48:57
880022	23208	54319	44	12,64	0	2022-07-13 11:48:57.247	2022-07-13	11:48:57
880023	23208	54319	44	12,49	1	2022-07-13 11:48:57.247	2022-07-13	11:48:57
880024	23208	54319	44	5,52	0	2022-07-13 11:48:57.263	2022-07-13	11:48:57
880025	23208	54319	44	11,32	0	2022-07-13 11:48:57.277	2022-07-13	11:48:57
880026	23208	54319	44	8,34	1	2022-07-13 11:48:57.277	2022-07-13	11:48:57
880027	23208	54319	44	5,36	1	2022-07-13 11:48:57.277	2022-07-13	11:48:57
880028	23208	54319	-163	6,8	0	2022-07-13 11:48:57.277	2022-07-13	11:48:57
879786	23208	54319	42	14,43	0	2022-07-13 11:11:05.440	2022-07-13	11:11:05
879787	23208	54319	42	15,09	0	2022-07-13 11:11:05.550	2022-07-13	11:11:05
879788	23208	54319	42	15,24	0	2022-07-13 11:11:05.550	2022-07-13	11:11:05
879789	23208	54319	42	15,36	0	2022-07-13 11:11:05.567	2022-07-13	11:11:05
879790	23208	54319	42	15,51	1	2022-07-13 11:11:05.567	2022-07-13	11:11:05
879791	23208	54319	44	15,37	0	2022-07-13 11:11:06.627	2022-07-13	11:11:06
879792	23208	54319	44	15,32	0	2022-07-13 11:11:06.643	2022-07-13	11:11:06
879793	23208	54319	42	15,39	0	2022-07-13 11:11:06.660	2022-07-13	11:11:06
879794	23208	54319	44	15,39	0	2022-07-13 11:11:11.580	2022-07-13	11:11:11
879795	23208	54319	44	15,41	0	2022-07-13 11:11:16.613	2022-07-13	11:11:16
879796	23208	54319	44	15,43	0	2022-07-13 11:11:22.363	2022-07-13	11:11:22
879797	23208	54319	0	0	0	2022-07-13 11:11:36.707	2022-07-13	11:11:36
879798	23208	54319	44	7,89	0	2022-07-13 11:11:47.283	2022-07-13	11:11:47
880029	23208	54319	44	4,2	1	2022-07-13 11:48:57.293	2022-07-13	11:48:57
880030	23208	54319	44	6,75	0	2022-07-13 11:48:57.293	2022-07-13	11:48:57
880031	23208	54319	44	5,67	1	2022-07-13 11:48:57.293	2022-07-13	11:48:57
880032	23208	54319	44	5,76	1	2022-07-13 11:48:57.310	2022-07-13	11:48:57
880033	23208	54319	44	6,69	0	2022-07-13 11:48:57.310	2022-07-13	11:48:57
880034	23208	54319	44	5,67	0	2022-07-13 11:48:57.323	2022-07-13	11:48:57
880035	23208	54319	44	6,35	0	2022-07-13 11:48:57.323	2022-07-13	11:48:57
880036	23208	54319	44	7,16	1	2022-07-13 11:48:57.323	2022-07-13	11:48:57
880037	23208	54319	44	6,71	0	2022-07-13 11:48:57.340	2022-07-13	11:48:57
880038	23208	54319	44	6,72	0	2022-07-13 11:48:57.340	2022-07-13	11:48:57
880039	23208	54319	44	6,71	0	2022-07-13 11:48:57.357	2022-07-13	11:48:57
880040	23208	54319	44	6,71	0	2022-07-13 11:48:57.357	2022-07-13	11:48:57
880041	23208	54319	44	6,75	0	2022-07-13 11:48:57.357	2022-07-13	11:48:57
880042	23208	54319	44	6,69	0	2022-07-13 11:48:57.357	2022-07-13	11:48:57
880043	23208	54319	44	6,71	0	2022-07-13 11:48:57.370	2022-07-13	11:48:57
880044	23208	54319	44	6,76	0	2022-07-13 11:48:57.370	2022-07-13	11:48:57
880045	23208	54319	44	5,69	1	2022-07-13 11:48:57.387	2022-07-13	11:48:57
880046	23208	54319	44	5,7	0	2022-07-13 11:48:57.387	2022-07-13	11:48:57
880047	23208	54319	44	5,66	0	2022-07-13 11:48:57.387	2022-07-13	11:48:57
880048	23208	54319	44	5,74	0	2022-07-13 11:48:57.420	2022-07-13	11:48:57
880049	23208	54319	44	6,7	0	2022-07-13 11:48:57.420	2022-07-13	11:48:57
880050	23208	54319	44	6,72	0	2022-07-13 11:48:57.433	2022-07-13	11:48:57
880051	23208	54319	44	6,7	0	2022-07-13 11:48:57.433	2022-07-13	11:48:57
880052	23208	54319	44	6,57	0	2022-07-13 11:48:57.450	2022-07-13	11:48:57
880053	23208	54319	44	5,71	0	2022-07-13 11:48:57.450	2022-07-13	11:48:57
880054	23208	54319	44	6,61	0	2022-07-13 11:48:57.450	2022-07-13	11:48:57
880055	23208	54319	44	6,58	0	2022-07-13 11:48:57.450	2022-07-13	11:48:57
880056	23208	54319	44	3,81	1	2022-07-13 11:48:57.467	2022-07-13	11:48:57
880057	23208	54319	44	5,7	0	2022-07-13 11:48:57.467	2022-07-13	11:48:57
880058	23208	54319	44	3,82	1	2022-07-13 11:48:57.480	2022-07-13	11:48:57
880059	23208	54319	44	5,7	0	2022-07-13 11:48:57.497	2022-07-13	11:48:57
880060	23208	54319	44	5,1	1	2022-07-13 11:48:57.497	2022-07-13	11:48:57
880061	23208	54319	45	6,81	1	2022-07-13 11:48:57.497	2022-07-13	11:48:57
880062	23208	54319	44	4,24	1	2022-07-13 11:48:57.497	2022-07-13	11:48:57
880063	23208	54319	44	5,78	1	2022-07-13 11:48:57.513	2022-07-13	11:48:57
880064	23208	54319	44	7,08	0	2022-07-13 11:48:57.513	2022-07-13	11:48:57
880065	23208	54319	44	5,73	0	2022-07-13 11:48:57.513	2022-07-13	11:48:57
880066	23208	54319	44	6,47	1	2022-07-13 11:48:57.527	2022-07-13	11:48:57
880067	23208	54319	44	5,73	0	2022-07-13 11:48:57.527	2022-07-13	11:48:57
880068	23208	54319	44	5,74	0	2022-07-13 11:48:57.527	2022-07-13	11:48:57
880069	23208	54319	44	6,71	1	2022-07-13 11:48:57.527	2022-07-13	11:48:57
880071	23208	54319	44	6,63	1	2022-07-13 11:48:57.543	2022-07-13	11:48:57
880070	23208	54319	44	6,73	0	2022-07-13 11:48:57.543	2022-07-13	11:48:57
880073	23208	54319	45	5,72	0	2022-07-13 11:48:57.543	2022-07-13	11:48:57
880072	23208	54319	44	6,74	0	2022-07-13 11:48:57.543	2022-07-13	11:48:57
880074	23208	54319	44	5,7	0	2022-07-13 11:48:57.560	2022-07-13	11:48:57
880075	23208	54319	44	6,19	0	2022-07-13 11:48:57.560	2022-07-13	11:48:57
880076	23208	54319	0	6,16	0	2022-07-13 11:48:57.560	2022-07-13	11:48:57
880077	23208	54319	44	5,78	1	2022-07-13 11:48:57.560	2022-07-13	11:48:57
880078	23208	54319	44	6,96	1	2022-07-13 11:48:57.573	2022-07-13	11:48:57
880079	23208	54319	44	6,19	0	2022-07-13 11:48:57.573	2022-07-13	11:48:57
880080	23208	54319	44	5,71	0	2022-07-13 11:48:57.573	2022-07-13	11:48:57
880081	23208	54319	45	5,72	0	2022-07-13 11:48:57.573	2022-07-13	11:48:57
880082	23208	54319	45	6,41	1	2022-07-13 11:48:57.590	2022-07-13	11:48:57
880083	23208	54319	44	6,76	0	2022-07-13 11:48:57.590	2022-07-13	11:48:57
880084	23208	54319	44	6,73	1	2022-07-13 11:48:57.590	2022-07-13	11:48:57
880085	23208	54319	44	15,29	0	2022-07-13 11:48:57.607	2022-07-13	11:48:57
880086	23208	54319	44	6,78	0	2022-07-13 11:48:57.607	2022-07-13	11:48:57
880087	23208	54319	45	15,15	1	2022-07-13 11:48:57.607	2022-07-13	11:48:57
880088	23208	54319	0	12,06	0	2022-07-13 11:48:57.620	2022-07-13	11:48:57
880089	23208	54319	44	6,72	0	2022-07-13 11:48:57.620	2022-07-13	11:48:57
880090	23208	54319	45	4,1	1	2022-07-13 11:48:57.620	2022-07-13	11:48:57
880091	23208	54319	44	4,1	1	2022-07-13 11:48:57.637	2022-07-13	11:48:57
880092	23208	54319	44	6,71	0	2022-07-13 11:48:57.637	2022-07-13	11:48:57
880093	23208	54319	44	6,57	1	2022-07-13 11:48:57.637	2022-07-13	11:48:57
880094	23208	54319	44	9,16	1	2022-07-13 11:48:57.653	2022-07-13	11:48:57
880095	23208	54319	44	6,68	0	2022-07-13 11:48:57.670	2022-07-13	11:48:57
880096	23208	54319	44	12,18	0	2022-07-13 11:48:57.670	2022-07-13	11:48:57
880097	23208	54319	45	15,43	0	2022-07-13 11:48:57.670	2022-07-13	11:48:57
880098	23208	54319	44	15,68	0	2022-07-13 11:48:57.683	2022-07-13	11:48:57
880099	23208	54319	44	7,29	1	2022-07-13 11:48:57.683	2022-07-13	11:48:57
880100	23208	54319	44	4,37	1	2022-07-13 11:48:57.683	2022-07-13	11:48:57
880101	23208	54319	44	4,45	1	2022-07-13 11:48:57.700	2022-07-13	11:48:57
880102	23208	54319	44	5,68	1	2022-07-13 11:48:57.700	2022-07-13	11:48:57
880103	23208	54319	44	6,46	0	2022-07-13 11:48:57.700	2022-07-13	11:48:57
880104	23208	54319	44	7,27	0	2022-07-13 11:48:57.717	2022-07-13	11:48:57
880105	23208	54319	44	5,76	0	2022-07-13 11:48:57.717	2022-07-13	11:48:57
880106	23208	54319	44	4,41	1	2022-07-13 11:48:57.730	2022-07-13	11:48:57
880107	23208	54319	44	6,74	0	2022-07-13 11:48:57.730	2022-07-13	11:48:57
880108	23208	54319	44	5,69	0	2022-07-13 11:48:57.730	2022-07-13	11:48:57
880109	23208	54319	44	5,99	1	2022-07-13 11:48:57.730	2022-07-13	11:48:57
880110	23208	54319	44	5,67	1	2022-07-13 11:48:57.747	2022-07-13	11:48:57
880111	23208	54319	44	8,75	1	2022-07-13 11:48:57.747	2022-07-13	11:48:57
880112	23208	54319	44	11,58	0	2022-07-13 11:48:57.747	2022-07-13	11:48:57
880113	23208	54319	45	15,3	0	2022-07-13 11:48:57.747	2022-07-13	11:48:57
880114	23208	54319	44	14,77	0	2022-07-13 11:48:57.763	2022-07-13	11:48:57
880115	23208	54319	44	15,33	1	2022-07-13 11:48:57.763	2022-07-13	11:48:57
880116	23208	54319	44	15,34	0	2022-07-13 11:48:57.763	2022-07-13	11:48:57
880117	23208	54319	44	15,34	1	2022-07-13 11:48:57.777	2022-07-13	11:48:57
880118	23208	54319	45	15,33	1	2022-07-13 11:48:57.777	2022-07-13	11:48:57
880119	23208	54319	44	15,37	0	2022-07-13 11:48:57.777	2022-07-13	11:48:57
880120	23208	54319	44	6,5	1	2022-07-13 11:48:57.793	2022-07-13	11:48:57
880121	23208	54319	44	4,13	1	2022-07-13 11:48:57.810	2022-07-13	11:48:57
880122	23208	54319	44	15,1	0	2022-07-13 11:48:57.810	2022-07-13	11:48:57
880123	23208	54319	44	15,26	0	2022-07-13 11:48:57.810	2022-07-13	11:48:57
880124	23208	54319	44	15,64	0	2022-07-13 11:48:57.810	2022-07-13	11:48:57
880125	23208	54319	44	15,69	0	2022-07-13 11:48:57.823	2022-07-13	11:48:57
880126	23208	54319	44	15,55	1	2022-07-13 11:48:57.823	2022-07-13	11:48:57
880127	23208	54319	44	15,57	1	2022-07-13 11:48:57.823	2022-07-13	11:48:57
880128	23208	54319	44	15,57	0	2022-07-13 11:48:57.823	2022-07-13	11:48:57
880129	23208	54319	44	13,98	0	2022-07-13 11:48:57.840	2022-07-13	11:48:57
880130	23208	54319	44	10,77	0	2022-07-13 11:48:57.840	2022-07-13	11:48:57
880131	23208	54319	44	5,39	1	2022-07-13 11:48:57.840	2022-07-13	11:48:57
880132	23208	54319	44	7,73	1	2022-07-13 11:48:57.840	2022-07-13	11:48:57
880133	23208	54319	44	4,67	1	2022-07-13 11:48:57.857	2022-07-13	11:48:57
880134	23208	54319	45	10,46	1	2022-07-13 11:49:07.857	2022-07-13	11:49:07
880135	23208	54319	44	13,5	1	2022-07-13 11:49:12.870	2022-07-13	11:49:12
880136	23208	54319	45	14,91	0	2022-07-13 11:49:17.903	2022-07-13	11:49:17
880137	23208	54319	44	15,14	0	2022-07-13 11:49:22.933	2022-07-13	11:49:22
880138	23208	54319	45	15,22	0	2022-07-13 11:49:27.950	2022-07-13	11:49:27
880139	23208	54319	44	15,32	0	2022-07-13 11:49:32.980	2022-07-13	11:49:32
880140	23208	54319	44	15,33	0	2022-07-13 11:49:37.997	2022-07-13	11:49:37
880141	23208	0	0	0	0	2022-07-13 11:49:48.060	2022-07-13	11:49:48
880142	23208	54319	45	15,31	0	2022-07-13 11:49:53.077	2022-07-13	11:49:53
880143	23208	54319	45	15,28	1	2022-07-13 11:49:58.107	2022-07-13	11:49:58
880144	23208	54319	44	15,37	1	2022-07-13 11:50:03.123	2022-07-13	11:50:03
880145	23208	54319	45	13,78	0	2022-07-13 11:50:08.153	2022-07-13	11:50:08
880146	23208	54319	44	10,66	0	2022-07-13 11:50:13.170	2022-07-13	11:50:13
880147	23208	54319	44	4,16	1	2022-07-13 11:50:33.280	2022-07-13	11:50:33
880148	23208	54319	44	4,34	1	2022-07-13 11:50:38.293	2022-07-13	11:50:38
880149	0	136	25259	0	0	2022-07-13 11:50:53.390	2022-07-13	11:50:53
880150	23208	54319	44	5,39	1	2022-07-13 11:50:58.403	2022-07-13	11:50:58
880151	23208	54319	44	5,36	0	2022-07-13 11:51:03.437	2022-07-13	11:51:03
880152	23208	54319	44	5,41	0	2022-07-13 11:51:08.450	2022-07-13	11:51:08
880153	23208	54319	44	5,47	1	2022-07-13 11:51:13.467	2022-07-13	11:51:13
880154	23208	54319	44	5,39	0	2022-07-13 11:51:18.500	2022-07-13	11:51:18
880155	23208	54319	44	5,4	0	2022-07-13 11:51:28.547	2022-07-13	11:51:28
880156	23208	54319	44	5,42	0	2022-07-13 11:51:33.577	2022-07-13	11:51:33
880157	0	135	25259	0	0	2022-07-13 11:51:43.623	2022-07-13	11:51:43
880158	23208	54319	44	5,43	0	2022-07-13 11:51:48.657	2022-07-13	11:51:48
880159	23208	54319	44	5,34	1	2022-07-13 11:51:53.670	2022-07-13	11:51:53
880160	23208	54319	44	5,3	1	2022-07-13 11:52:03.733	2022-07-13	11:52:03
880161	23208	0	-163	87	0	2022-07-13 11:52:13.780	2022-07-13	11:52:13
880162	23208	54319	44	5,33	0	2022-07-13 11:52:18.813	2022-07-13	11:52:18
880163	23208	54319	45	5,41	0	2022-07-13 11:52:33.873	2022-07-13	11:52:33
880164	23208	54319	44	5,43	0	2022-07-13 11:52:38.890	2022-07-13	11:52:38
880165	0	0	0	0	0	2022-07-13 11:52:48.953	2022-07-13	11:52:48
880166	23208	54319	44	5,39	1	2022-07-13 11:52:53.983	2022-07-13	11:52:53
880167	23208	54319	45	5,6	0	2022-07-13 11:52:58.983	2022-07-13	11:52:58
880168	23208	54319	0	5,41	0	2022-07-13 11:53:09.047	2022-07-13	11:53:09
880169	23208	54319	45	5,54	1	2022-07-13 11:53:14.080	2022-07-13	11:53:14
879882	23208	54319	44	5,43	0	2022-07-13 11:19:59.200	2022-07-13	11:19:59
879883	23208	54319	44	5,66	1	2022-07-13 11:20:04.213	2022-07-13	11:20:04
879884	23208	54319	-163	0	0	2022-07-13 11:20:14.260	2022-07-13	11:20:14
879886	0	0	-163	87	0	2022-07-13 11:21:24.623	2022-07-13	11:21:24
879887	23208	54319	42	5,38	0	2022-07-13 11:21:35.840	2022-07-13	11:21:35
879888	23208	54319	44	5,39	0	2022-07-13 11:21:45.857	2022-07-13	11:21:45
879889	23208	54319	44	5,39	0	2022-07-13 11:21:50.153	2022-07-13	11:21:50
879890	0	0	0	0	0	2022-07-13 11:21:59.793	2022-07-13	11:21:59
879911	23208	54319	42	5,33	0	2022-07-13 11:25:40.067	2022-07-13	11:25:40
879913	23208	54319	44	5,54	1	2022-07-13 11:25:40.877	2022-07-13	11:25:40
879921	23208	54319	44	13,08	0	2022-07-13 11:26:36.427	2022-07-13	11:26:36
879922	23208	54319	42	13,09	0	2022-07-13 11:26:36.740	2022-07-13	11:26:36
879923	23208	54319	44	12,99	0	2022-07-13 11:26:51.940	2022-07-13	11:26:51
879924	23208	54319	44	12,87	0	2022-07-13 11:26:56.270	2022-07-13	11:26:56
879925	23208	54319	44	11,16	0	2022-07-13 11:27:02.223	2022-07-13	11:27:02
879926	23208	54319	44	8,44	1	2022-07-13 11:27:07.850	2022-07-13	11:27:07
879945	23208	54319	44	5,86	0	2022-07-13 11:29:42.070	2022-07-13	11:29:42
879946	23208	54319	42	5,83	0	2022-07-13 11:29:43.867	2022-07-13	11:29:43
879947	23208	54319	44	5,79	0	2022-07-13 11:29:47.180	2022-07-13	11:29:47
879948	23208	54319	44	5,89	0	2022-07-13 11:29:52.133	2022-07-13	11:29:52
879949	23208	54319	44	5,78	1	2022-07-13 11:30:02.180	2022-07-13	11:30:02
879950	23208	54319	44	5,87	0	2022-07-13 11:30:07.210	2022-07-13	11:30:07
879951	23208	54319	44	5,81	0	2022-07-13 11:30:12.227	2022-07-13	11:30:12
879952	23208	54319	44	5,77	0	2022-07-13 11:30:17.273	2022-07-13	11:30:17
879953	23208	54319	44	5,76	1	2022-07-13 11:30:22.743	2022-07-13	11:30:22
879954	23208	54319	44	5,81	0	2022-07-13 11:30:32.383	2022-07-13	11:30:32
879955	23208	54319	44	5,82	1	2022-07-13 11:30:33.057	2022-07-13	11:30:33
879956	23208	54319	0	7,35	1	2022-07-13 11:32:48.387	2022-07-13	11:32:48
879957	23208	54319	44	7,93	1	2022-07-13 11:32:48.387	2022-07-13	11:32:48
879958	23208	54319	44	8,21	0	2022-07-13 11:32:48.403	2022-07-13	11:32:48
879959	23208	0	25259	0	0	2022-07-13 11:32:48.403	2022-07-13	11:32:48
879960	23208	54319	42	8,04	0	2022-07-13 11:32:48.403	2022-07-13	11:32:48
879961	23208	54319	42	8,08	1	2022-07-13 11:32:48.417	2022-07-13	11:32:48
879962	23208	54319	44	7,88	1	2022-07-13 11:32:48.417	2022-07-13	11:32:48
879963	23208	54319	44	6,52	1	2022-07-13 11:32:48.433	2022-07-13	11:32:48
879964	23208	54319	44	3,1	1	2022-07-13 11:32:48.433	2022-07-13	11:32:48
879965	0	135	0	0	0	2022-07-13 11:32:48.433	2022-07-13	11:32:48
879966	23208	54319	45	3,83	1	2022-07-13 11:32:48.433	2022-07-13	11:32:48
879967	23208	54319	0	3,81	1	2022-07-13 11:32:48.450	2022-07-13	11:32:48
879968	23208	54319	44	5,43	1	2022-07-13 11:32:48.450	2022-07-13	11:32:48
879969	23208	54319	44	5,46	1	2022-07-13 11:32:48.463	2022-07-13	11:32:48
879970	23208	54319	44	5,39	0	2022-07-13 11:32:48.463	2022-07-13	11:32:48
879971	23208	54319	44	5,46	0	2022-07-13 11:32:48.463	2022-07-13	11:32:48
879972	23208	54319	0	5,46	0	2022-07-13 11:32:53.027	2022-07-13	11:32:53
879973	23208	54319	44	5,41	0	2022-07-13 11:32:58.060	2022-07-13	11:32:58
879974	23208	54319	44	5,43	0	2022-07-13 11:33:03.090	2022-07-13	11:33:03
879975	23208	54319	44	5,45	0	2022-07-13 11:33:08.543	2022-07-13	11:33:08
879976	0	0	0	0	0	2022-07-13 11:33:46.060	2022-07-13	11:33:46
879977	23208	54319	44	5,37	1	2022-07-13 11:33:47.560	2022-07-13	11:33:47
879978	0	0	0	0	0	2022-07-13 11:34:09.077	2022-07-13	11:34:09
879979	23208	54319	44	5,44	0	2022-07-13 11:34:09.123	2022-07-13	11:34:09
879980	23208	54319	44	5,43	0	2022-07-13 11:34:10.187	2022-07-13	11:34:10
879981	23208	54319	44	5,44	0	2022-07-13 11:34:10.200	2022-07-13	11:34:10
879982	23208	54319	44	5,45	0	2022-07-13 11:34:10.217	2022-07-13	11:34:10
879983	23208	54319	44	5,44	0	2022-07-13 11:34:11.187	2022-07-13	11:34:11
879984	23208	54319	44	5,41	0	2022-07-13 11:34:13.497	2022-07-13	11:34:13
879885	23208	54319	44	5,34	1	2022-07-13 11:20:35.357	2022-07-13	11:20:35
879891	23208	54319	42	5,23	0	2022-07-13 11:22:13.967	2022-07-13	11:22:13
880824	23208	54319	42	5,43	0	2022-07-13 13:17:14.010	2022-07-13	01:17:14
880825	23208	0	44	5,4	0	2022-07-13 13:17:19.057	2022-07-13	01:17:19
880826	23208	54319	44	5,39	0	2022-07-13 13:17:24.073	2022-07-13	01:17:24
880827	23208	54319	25259	0	0	2022-07-13 13:17:44.167	2022-07-13	01:17:44
880828	23208	54319	42	5,42	0	2022-07-13 13:17:49.197	2022-07-13	01:17:49
880829	23208	54319	42	5,36	0	2022-07-13 13:17:54.213	2022-07-13	01:17:54
880830	23208	54319	44	5,41	0	2022-07-13 13:18:04.277	2022-07-13	01:18:04
880831	23208	54319	42	5,43	0	2022-07-13 13:18:09.290	2022-07-13	01:18:09
880832	23208	54319	44	5,39	0	2022-07-13 13:18:14.307	2022-07-13	01:18:14
881130	23208	54319	41	5,35	0	2022-07-13 13:46:32.707	2022-07-13	01:46:32
881131	23208	54319	41	5,3	0	2022-07-13 13:46:37.753	2022-07-13	01:46:37
881132	23208	54319	41	5,36	0	2022-07-13 13:46:42.753	2022-07-13	01:46:42
881133	23208	54319	41	5,32	0	2022-07-13 13:46:47.787	2022-07-13	01:46:47
881134	23208	54319	42	5,35	0	2022-07-13 13:46:52.817	2022-07-13	01:46:52
881135	23208	54319	41	5,34	0	2022-07-13 13:46:57.833	2022-07-13	01:46:57
881136	23208	54319	42	5,35	0	2022-07-13 13:47:02.863	2022-07-13	01:47:02
881137	23208	54319	41	5,34	0	2022-07-13 13:47:07.897	2022-07-13	01:47:07
881138	23208	54319	42	5,35	0	2022-07-13 13:47:12.910	2022-07-13	01:47:12
881139	23208	54319	42	5,33	0	2022-07-13 13:47:17.943	2022-07-13	01:47:17
881140	23208	54319	41	5,34	0	2022-07-13 13:47:27.990	2022-07-13	01:47:27
881141	23208	54319	41	5,32	0	2022-07-13 13:47:33.007	2022-07-13	01:47:33
881142	23208	54319	42	5,33	0	2022-07-13 13:47:38.037	2022-07-13	01:47:38
881143	23208	54319	41	5,34	0	2022-07-13 13:47:43.083	2022-07-13	01:47:43
881144	23208	54319	42	5,35	0	2022-07-13 13:47:48.083	2022-07-13	01:47:48
881145	23208	54319	41	5,32	0	2022-07-13 13:47:53.117	2022-07-13	01:47:53
881146	23208	54319	42	5,32	0	2022-07-13 13:47:58.147	2022-07-13	01:47:58
881147	23208	54319	42	5,37	0	2022-07-13 13:48:03.180	2022-07-13	01:48:03
881148	23208	54319	41	5,38	0	2022-07-13 13:48:08.193	2022-07-13	01:48:08
881149	23208	54319	42	5,33	0	2022-07-13 13:48:13.240	2022-07-13	01:48:13
881410	23208	54319	41	5,47	0	2022-07-13 14:16:06.490	2022-07-13	02:16:06
881411	23208	54319	42	5,33	0	2022-07-13 14:16:11.520	2022-07-13	02:16:11
881412	23208	54319	42	5,6	0	2022-07-13 14:16:16.537	2022-07-13	02:16:16
881413	23208	54319	42	5,49	0	2022-07-13 14:16:21.553	2022-07-13	02:16:21
881414	23208	54319	42	5,52	0	2022-07-13 14:16:26.583	2022-07-13	02:16:26
881415	23208	54319	42	5,33	0	2022-07-13 14:16:31.600	2022-07-13	02:16:31
881416	23208	54319	42	5,29	0	2022-07-13 14:16:36.630	2022-07-13	02:16:36
881417	23208	54319	42	5,43	0	2022-07-13 14:16:41.663	2022-07-13	02:16:41
881418	23208	54319	42	5,36	0	2022-07-13 14:16:46.680	2022-07-13	02:16:46
881419	23208	54319	42	5,34	1	2022-07-13 14:16:51.710	2022-07-13	02:16:51
881420	23208	54319	42	5,39	1	2022-07-13 14:16:56.740	2022-07-13	02:16:56
881421	23208	54319	42	5,37	0	2022-07-13 14:17:01.757	2022-07-13	02:17:01
881422	23208	54319	42	5,32	0	2022-07-13 14:17:06.787	2022-07-13	02:17:06
881423	23208	54319	42	5,37	0	2022-07-13 14:17:21.867	2022-07-13	02:17:21
881424	23208	54319	42	5,71	0	2022-07-13 14:17:31.897	2022-07-13	02:17:31
881425	23208	54319	42	5,41	1	2022-07-13 14:17:36.930	2022-07-13	02:17:36
881426	23208	54319	42	5,39	0	2022-07-13 14:17:41.960	2022-07-13	02:17:41
881427	23208	54319	0	5,34	0	2022-07-13 14:17:52.007	2022-07-13	02:17:52
881428	23208	54319	42	5,52	0	2022-07-13 14:17:57.040	2022-07-13	02:17:57
880170	23208	0	-163	88	0	2022-07-13 11:53:29.140	2022-07-13	11:53:29
880171	23208	54319	44	5,51	0	2022-07-13 11:53:34.173	2022-07-13	11:53:34
880172	0	136	25259	0	0	2022-07-13 11:53:44.220	2022-07-13	11:53:44
880173	23208	54319	45	5,43	0	2022-07-13 11:53:49.283	2022-07-13	11:53:49
880174	23208	54319	44	5,48	0	2022-07-13 11:53:54.267	2022-07-13	11:53:54
880175	23208	54319	44	5,41	0	2022-07-13 11:54:34.453	2022-07-13	11:54:34
880176	0	135	0	0	0	2022-07-13 11:54:44.517	2022-07-13	11:54:44
880177	0	136	25259	0	0	2022-07-13 11:54:59.597	2022-07-13	11:54:59
880178	23208	54319	44	5,42	0	2022-07-13 11:55:09.643	2022-07-13	11:55:09
880179	0	0	45	0	0	2022-07-13 11:55:19.690	2022-07-13	11:55:19
880180	135	0	44	0	0	2022-07-13 11:55:29.737	2022-07-13	11:55:29
880181	23208	54319	44	5,39	0	2022-07-13 11:55:39.783	2022-07-13	11:55:39
880182	0	2565	0	0	0	2022-07-13 11:55:54.863	2022-07-13	11:55:54
880183	23208	54319	45	5,51	0	2022-07-13 11:56:30.033	2022-07-13	11:56:30
880184	23208	54319	45	5,4	0	2022-07-13 11:56:35.067	2022-07-13	11:56:35
880185	23208	54319	44	5,45	0	2022-07-13 11:56:40.097	2022-07-13	11:56:40
880186	23208	54319	45	5,43	1	2022-07-13 11:56:45.113	2022-07-13	11:56:45
880187	23208	54319	44	5,44	0	2022-07-13 11:56:55.160	2022-07-13	11:56:55
880188	23208	54319	45	8,79	1	2022-07-13 11:57:05.223	2022-07-13	11:57:05
880189	23208	54319	44	11,62	1	2022-07-13 11:57:10.253	2022-07-13	11:57:10
880190	23208	54319	45	14,71	0	2022-07-13 11:57:15.270	2022-07-13	11:57:15
880191	23208	54319	45	15,21	0	2022-07-13 11:57:20.300	2022-07-13	11:57:20
880192	23208	54319	0	0	0	2022-07-13 11:57:35.363	2022-07-13	11:57:35
880193	23208	54319	44	15,3	0	2022-07-13 11:57:40.397	2022-07-13	11:57:40
880194	23208	54319	44	15,37	0	2022-07-13 11:57:45.410	2022-07-13	11:57:45
880195	23208	54319	45	15,23	1	2022-07-13 11:57:50.443	2022-07-13	11:57:50
880196	23208	54319	44	15,29	1	2022-07-13 11:57:55.460	2022-07-13	11:57:55
880197	23208	54319	44	13,24	1	2022-07-13 11:58:00.490	2022-07-13	11:58:00
880198	23208	54319	44	0	0	2022-07-13 11:58:05.507	2022-07-13	11:58:05
880199	23208	54319	44	7,31	1	2022-07-13 11:58:10.537	2022-07-13	11:58:10
880200	23208	54319	45	4,32	1	2022-07-13 11:58:15.570	2022-07-13	11:58:15
880201	23208	54319	45	4,36	1	2022-07-13 11:58:20.600	2022-07-13	11:58:20
880202	23208	54319	45	4,31	1	2022-07-13 11:58:25.617	2022-07-13	11:58:25
880203	23208	54319	45	0	0	2022-07-13 11:58:35.677	2022-07-13	11:58:35
880204	23208	54319	44	5,58	1	2022-07-13 11:58:45.710	2022-07-13	11:58:45
880205	23208	54319	44	5,48	1	2022-07-13 11:58:50.740	2022-07-13	11:58:50
880206	23208	54319	44	5,49	1	2022-07-13 11:58:55.770	2022-07-13	11:58:55
880207	23208	54319	44	5,39	0	2022-07-13 11:59:05.803	2022-07-13	11:59:05
880208	23208	54319	44	5,58	0	2022-07-13 11:59:10.833	2022-07-13	11:59:10
880209	0	0	0	0	0	2022-07-13 11:59:20.880	2022-07-13	11:59:20
880210	23208	54319	44	5,35	0	2022-07-13 11:59:25.913	2022-07-13	11:59:25
880211	23208	54319	44	5,36	0	2022-07-13 11:59:30.930	2022-07-13	11:59:30
